IdInscripcion;IdJugador;Tipo;Fecha;IdCT;IdEquipo;IdPosicion;;;;;;;;;;;;;
1136;52;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1137;72;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1138;69;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1139;352;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1140;65;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1141;62;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1142;62;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1143;69;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1144;70;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1145;78;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1146;65;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1147;60;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1148;74;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1149;71;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1150;73;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1151;68;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1152;61;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1153;72;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1154;63;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1155;77;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1156;56;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1157;76;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1158;67;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1159;83;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1160;66;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1161;64;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1162;59;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1163;75;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1164;93;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1165;88;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1166;85;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1167;103;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1168;92;Habilitado;19/03/2022;47;1; ;;;;;;;;;;;;;
1169;62;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1170;69;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1171;70;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1172;78;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1173;73;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1174;60;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1175;74;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1176;71;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1177;73;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1178;68;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1179;61;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1180;72;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1181;63;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1182;77;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1183;56;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1184;76;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1185;67;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1186;83;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1187;66;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1188;64;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1189;59;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1190;75;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1191;93;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1192;88;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1193;85;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1194;103;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1195;92;Deshabilitado;25/06/2022;47;1; ;;;;;;;;;;;;;
1196;62;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1197;69;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1198;70;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1199;78;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1200;65;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1201;60;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1202;74;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1203;71;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1204;73;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1205;68;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1206;61;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1207;72;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1208;63;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1209;77;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1210;56;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1211;76;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1212;67;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1213;83;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1214;66;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1215;64;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1216;59;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1217;75;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1218;93;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1219;88;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1220;85;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1221;103;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1222;92;Habilitado;30/07/2022;48;1; ;;;;;;;;;;;;;
1223;62;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1224;69;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1225;70;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1226;78;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1227;65;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1228;60;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1229;74;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1230;71;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1231;73;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1232;68;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1233;61;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1234;72;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1235;63;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1236;77;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1237;56;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1238;76;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1239;67;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1240;83;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1241;66;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1242;64;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1243;59;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1244;75;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1245;88;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1246;88;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1247;85;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1248;103;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1249;92;Deshabilitado;12/11/2022;48;1; ;;;;;;;;;;;;;
1250;85;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1251;88;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1252;93;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1253;86;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1254;353;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1255;89;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1256;92;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1257;94;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1258;99;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1259;354;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1260;91;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1261;104;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1262;96;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1263;103;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1264;355;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1265;356;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1266;101;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1267;357;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1268;102;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1269;358;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1270;97;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1271;90;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1272;87;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1273;359;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1274;360;Habilitado;9/04/2022;49;1; ;;;;;;;;;;;;;
1275;85;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1276;88;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1277;93;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1278;86;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1279;353;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1280;89;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1281;92;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1282;94;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1283;99;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1284;354;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1285;91;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1286;104;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1287;96;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1288;103;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1289;355;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1290;356;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1291;101;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1292;357;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1293;102;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1294;358;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1295;97;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1296;90;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1297;87;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1298;359;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1299;360;Deshabilitado;25/06/2022;49;1; ;;;;;;;;;;;;;
1300;85;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1301;88;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1302;93;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1303;86;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1304;353;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1305;89;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1306;92;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1307;94;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1308;99;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1309;354;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1310;91;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1311;104;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1312;96;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1313;103;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1314;355;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1315;356;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1316;101;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1317;357;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1318;102;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1319;358;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1320;97;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1321;90;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1322;87;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1323;359;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1324;360;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1325;95;Habilitado;30/07/2022;50;1; ;;;;;;;;;;;;;
1326;85;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1327;88;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1328;93;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1329;86;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1330;353;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1331;89;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1332;92;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1333;94;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1334;99;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1335;354;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1336;91;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1337;104;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1338;96;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1339;103;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1340;355;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1341;356;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1342;101;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1343;357;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1344;102;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1345;358;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1346;97;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1347;90;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1348;87;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1349;359;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1350;360;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1351;95;Deshabilitado;10/09/2022;50;1; ;;;;;;;;;;;;;
1352;109;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1353;108;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1354;110;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1355;111;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1356;112;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1357;113;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1358;128;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1359;114;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1360;115;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1361;361;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1362;116;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1363;119;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1364;118;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1365;121;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1366;123;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1367;362;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1368;363;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1369;365;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1370;366;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1371;122;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1372;367;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1373;126;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1374;368;Habilitado;16/04/2022;51;1; ;;;;;;;;;;;;;
1375;109;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1376;108;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1377;110;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1378;111;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1379;112;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1380;113;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1381;128;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1382;114;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1383;115;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1384;361;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1385;116;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1386;119;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1387;118;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1388;121;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1389;123;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1390;362;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1391;363;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1392;365;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1393;366;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1394;122;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1395;367;Deshabilitado;25/06/2022;51;1; ;;;;;;;;;;;;;
1396;126;Deshabilitado;25/06/2022;51;1;;;;;;;;;;;;;;
1397;368;Deshabilitado;25/06/2022;51;1;;;;;;;;;;;;;;
1398;109;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1399;108;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1400;110;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1401;111;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1402;112;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1403;113;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1404;128;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1405;114;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1406;115;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1407;361;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1408;116;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1409;119;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1410;118;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1411;121;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1412;123;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1413;362;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1414;363;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1415;365;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1416;366;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1417;122;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1418;367;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1419;126;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1420;368;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1421;125;Habilitado;30/07/2022;52;1;;;;;;;;;;;;;;
1422;109;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1423;108;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1424;110;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1425;111;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1426;112;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1427;113;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1428;128;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1429;114;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1430;115;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1431;361;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1432;116;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1433;119;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1434;118;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1435;121;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1436;123;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1437;362;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1438;363;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1439;365;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1440;366;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1441;122;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1442;367;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1443;126;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1444;368;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1445;125;Deshabilitado;22/10/2022;52;1;;;;;;;;;;;;;;
1446;369;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1447;135;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1448;146;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1449;370;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1450;144;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1451;132;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1452;371;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1453;372;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1454;147;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1455;148;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1456;154;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1457;373;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1458;374;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1459;145;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1460;375;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1461;376;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1462;134;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1463;149;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1464;136;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1465;153;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1466;291;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1467;378;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1468;160;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1469;379;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1470;380;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1471;137;Habilitado;17/04/2022;53;1;;;;;;;;;;;;;;
1472;369;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1473;135;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1474;146;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1475;370;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1476;144;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1477;132;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1478;371;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1479;372;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1480;147;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1481;148;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1482;154;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1483;373;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1484;374;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1485;145;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1486;375;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1487;376;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1488;134;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1489;149;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1490;136;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1491;153;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1492;291;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1493;378;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1494;160;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1495;379;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1496;380;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1497;137;Deshabilitado;13/08/2022;53;1;;;;;;;;;;;;;;
1498;369;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1499;135;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1500;146;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1501;370;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1502;144;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1503;132;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
1504;371;Habilitado;1/10/2022;54;1;;;;;;;;;;;;;;
