IdEstadisticaPartido;IdJugador;IdPartido;IdCT;Condicion;Minutos;Goles;Amarillas;Rojas;;;;;;;;;;;;;;;;
2815;99;131;8;Suplente ingresa;60;;;;;;;;;;;;;;;;;;;
2816;100;131;8;Titular;90;;;;;;;;;;;;;;;;;;;
2817;101;131;8;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
2818;102;131;8;Titular;90;;;;;;;;;;;;;;;;;;;
2819;103;131;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
2820;104;131;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
2821;107;131;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2822;106;131;8;Titular;30;;;;;;;;;;;;;;;;;;;
2823;105;131;8;Titular;45;;1;;;;;;;;;;;;;;;;;
2824;290;131;8;;;;;;;;;;;;;;;;;;;;;
2825;85;132;8;Promovido;;;;;;;;;;;;;;;;;;;;
2826;86;132;8;Suplente ingresa;18;1;;;;;;;;;;;;;;;;;;
2827;87;132;8;Titular;90;1;;;;;;;;;;;;;;;;;;
2828;89;132;8;Titular;90;;;;;;;;;;;;;;;;;;;
2829;90;132;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2830;91;132;8;TItular;51;;;;;;;;;;;;;;;;;;;
2831;92;132;8;Titular;90;;;;;;;;;;;;;;;;;;;
2832;93;132;8;Titular;90;;;;;;;;;;;;;;;;;;;
2833;95;132;8;Titular;90;;;;;;;;;;;;;;;;;;;
2834;96;132;8;Titular;90;1;;;;;;;;;;;;;;;;;;
2835;97;132;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2836;98;132;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2837;99;132;8;No citado;;;;;;;;;;;;;;;;;;;;
2838;100;132;8;Titular;72;;;;;;;;;;;;;;;;;;;
2839;101;132;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2840;102;132;8;Suplente ingresa;27;1;;;;;;;;;;;;;;;;;;
2841;103;132;8;Titular;90;1;;;;;;;;;;;;;;;;;;
2842;104;132;8;Suplente ingresa;39;;;;;;;;;;;;;;;;;;;
2843;107;132;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2844;106;132;8;Titular;90;;;;;;;;;;;;;;;;;;;
2845;105;132;8;Titular;63;1;;;;;;;;;;;;;;;;;;
2846;290;132;8;;;;;;;;;;;;;;;;;;;;;
2847;85;133;8;Promovido;;;;;;;;;;;;;;;;;;;;
2848;86;133;8;Titular;90;1;;;;;;;;;;;;;;;;;;
2849;87;133;8;Titular;45;;1;;;;;;;;;;;;;;;;;
2850;89;133;8;Titular;90;2;;;;;;;;;;;;;;;;;;
2851;90;133;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2852;91;133;8;Titular;60;1;;;;;;;;;;;;;;;;;;
2853;92;133;8;Titular;90;;;;;;;;;;;;;;;;;;;
2854;93;133;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2855;95;133;8;Titular;90;;;;;;;;;;;;;;;;;;;
2856;96;133;8;Titular;90;;;;;;;;;;;;;;;;;;;
2857;97;133;8;No citado;;;;;;;;;;;;;;;;;;;;
2858;98;133;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2859;99;133;8;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
2860;100;133;8;Titular;70;1;;;;;;;;;;;;;;;;;;
2861;101;133;8;Suplente ingresa;45;1;1;;;;;;;;;;;;;;;;;
2862;102;133;8;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
2863;103;133;8;Titular;60;;;;;;;;;;;;;;;;;;;
2864;104;133;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2865;107;133;8;Titular;90;;;;;;;;;;;;;;;;;;;
2866;106;133;8;Titular;70;;;;;;;;;;;;;;;;;;;
2867;105;133;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2868;290;133;8;;;;;;;;;;;;;;;;;;;;;
2869;85;134;8;Promovido;;;;;;;;;;;;;;;;;;;;
2870;86;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2871;87;134;8;Titular;70;1;;;;;;;;;;;;;;;;;;
2872;89;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2873;90;134;8;Suplente ingresa;33;1;;;;;;;;;;;;;;;;;;
2874;91;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2875;92;134;8;Promovido;;;;;;;;;;;;;;;;;;;;
2876;93;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2877;95;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2878;96;134;8;Titular;45;;;;;;;;;;;;;;;;;;;
2879;97;134;8;Titular;40;;;;;;;;;;;;;;;;;;;
2880;98;134;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2881;99;134;8;No citado;;;;;;;;;;;;;;;;;;;;
2882;100;134;8;Titular;57;;;;;;;;;;;;;;;;;;;
2883;101;134;8;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
2884;102;134;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
2885;103;134;8;Titular;70;;;;;;;;;;;;;;;;;;;
2886;104;134;8;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
2887;107;134;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2888;106;134;8;Titular;90;;;;;;;;;;;;;;;;;;;
2889;105;134;8;Suplente ingresa;55;;;;;;;;;;;;;;;;;;;
2890;290;134;8;;;;;;;;;;;;;;;;;;;;;
2891;85;135;8;Promovido;;;;;;;;;;;;;;;;;;;;
2892;86;135;8;Promovido;;;;;;;;;;;;;;;;;;;;
2893;87;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2894;89;135;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2895;90;135;8;Titular;58;;;;;;;;;;;;;;;;;;;
2896;91;135;8;Suplente ingresa;74;;;;;;;;;;;;;;;;;;;
2897;92;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2898;93;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2899;95;135;8;Titular;72;;;;;;;;;;;;;;;;;;;
2900;96;135;8;Titular;58;;;;;;;;;;;;;;;;;;;
2901;97;135;8;Titular;20;;;;;;;;;;;;;;;;;;;
2902;98;135;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2903;99;135;8;No citado;;;;;;;;;;;;;;;;;;;;
2904;100;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2905;101;135;8;Suplente ingresa;24;;;;;;;;;;;;;;;;;;;
2906;102;135;8;Suplente ingresa;38;;;;;;;;;;;;;;;;;;;
2907;103;135;8;Suplente ingresa;38;;;;;;;;;;;;;;;;;;;
2908;104;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2909;107;135;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2910;106;135;8;Titular;90;;;;;;;;;;;;;;;;;;;
2911;105;135;8;Titular;72;;;;;;;;;;;;;;;;;;;
2912;290;135;8;;;;;;;;;;;;;;;;;;;;;
2913;85;136;8;Promovido;;;;;;;;;;;;;;;;;;;;
2914;86;136;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2915;87;136;8;Titular;80;1;;;;;;;;;;;;;;;;;;
2916;89;136;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2917;90;136;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
2918;91;136;8;Titular;55;;;;;;;;;;;;;;;;;;;
2919;92;136;8;Titular;90;;;;;;;;;;;;;;;;;;;
2920;93;136;8;Titular;90;;;;;;;;;;;;;;;;;;;
2921;95;136;8;Titular;90;;;;;;;;;;;;;;;;;;;
2922;96;136;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
2923;97;136;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2924;98;136;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2925;99;136;8;No citado;;;;;;;;;;;;;;;;;;;;
2926;100;136;8;Titular;80;;;;;;;;;;;;;;;;;;;
2927;101;136;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
2928;102;136;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
2929;103;136;8;Titular;90;;;;;;;;;;;;;;;;;;;
2930;104;136;8;Titular;80;;;;;;;;;;;;;;;;;;;
2931;107;136;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2932;106;136;8;Titular;60;;;;;;;;;;;;;;;;;;;
2933;105;136;8;Titular;90;;;;;;;;;;;;;;;;;;;
2934;290;136;8;;;;;;;;;;;;;;;;;;;;;
2935;85;137;8;Promovido;;;;;;;;;;;;;;;;;;;;
2936;86;137;8;Titular;60;;;;;;;;;;;;;;;;;;;
2937;87;137;8;Titular;73;1;;;;;;;;;;;;;;;;;;
2938;89;137;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2939;90;137;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
2940;91;137;8;Titular;45;;;;;;;;;;;;;;;;;;;
2941;92;137;8;Titular;90;;;;;;;;;;;;;;;;;;;
2942;93;137;8;Titular;90;;;;;;;;;;;;;;;;;;;
2943;95;137;8;Promovido;;;;;;;;;;;;;;;;;;;;
2944;96;137;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2945;97;137;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2946;98;137;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2947;99;137;8;No citado;;;;;;;;;;;;;;;;;;;;
2948;100;137;8;Titular;60;;;;;;;;;;;;;;;;;;;
2949;101;137;8;Suplente ingresa;17;;;;;;;;;;;;;;;;;;;
2950;102;137;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
2951;103;137;8;Titular;90;;;;;;;;;;;;;;;;;;;
2952;104;137;8;Titular;90;;;;;;;;;;;;;;;;;;;
2953;107;137;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2954;106;137;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2955;105;137;8;Titular;60;;1;;;;;;;;;;;;;;;;;
2956;290;137;8;;;;;;;;;;;;;;;;;;;;;
2957;85;138;8;Titular;90;;;;;;;;;;;;;;;;;;;
2958;86;138;8;Titular;90;;;;;;;;;;;;;;;;;;;
2959;87;138;8;Titular;84;1;1;;;;;;;;;;;;;;;;;
2960;89;138;8;Titular;90;1;;;;;;;;;;;;;;;;;;
2961;90;138;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
2962;91;138;8;Titular;64;;1;;;;;;;;;;;;;;;;;
2963;92;138;8;Titular;90;;;;;;;;;;;;;;;;;;;
2964;93;138;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2965;95;138;8;Promovido;;;;;;;;;;;;;;;;;;;;
2966;96;138;8;Suplente ingresa;16;;;;;;;;;;;;;;;;;;;
2967;97;138;8;Titular;90;;;;;;;;;;;;;;;;;;;
2968;98;138;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2969;99;138;8;Suplente ingresa;6;;;;;;;;;;;;;;;;;;;
2970;100;138;8;Titular;45;;;;;;;;;;;;;;;;;;;
2971;101;138;8;Suplente ingresa;6;;;;;;;;;;;;;;;;;;;
2972;102;138;8;Titular;74;1;;;;;;;;;;;;;;;;;;
2973;103;138;8;Titular;84;1;;;;;;;;;;;;;;;;;;
2974;104;138;8;Titular;90;;;;;;;;;;;;;;;;;;;
2975;107;138;8;No citado;;;;;;;;;;;;;;;;;;;;
2976;106;138;8;No citado;;;;;;;;;;;;;;;;;;;;
2977;105;138;8;Suplente ingresa;26;;;;;;;;;;;;;;;;;;;
2978;290;138;8;;;;;;;;;;;;;;;;;;;;;
2979;85;139;8;Titular;90;;;;;;;;;;;;;;;;;;;
2980;86;139;8;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
2981;87;139;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2982;89;139;8;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
2983;90;139;8;Titular;70;;;;;;;;;;;;;;;;;;;
2984;91;139;8;Titular;55;;;;;;;;;;;;;;;;;;;
2985;92;139;8;Titular;90;;;;;;;;;;;;;;;;;;;
2986;93;139;8;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2987;95;139;8;Titular;82;;;;;;;;;;;;;;;;;;;
2988;96;139;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
2989;97;139;8;Titular;82;;;;;;;;;;;;;;;;;;;
2990;98;139;8;Lesionado;;;;;;;;;;;;;;;;;;;;
2991;99;139;8;No citado;;;;;;;;;;;;;;;;;;;;
2992;100;139;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
2993;101;139;8;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
2994;102;139;8;Titular;55;;;;;;;;;;;;;;;;;;;
2995;103;139;8;Titular;90;;;;;;;;;;;;;;;;;;;
2996;104;139;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2997;107;139;8;No citado;;;;;;;;;;;;;;;;;;;;
2998;106;139;8;Titular;90;;1;;;;;;;;;;;;;;;;;
2999;105;139;8;No citado;;;;;;;;;;;;;;;;;;;;
3000;290;139;8;;;;;;;;;;;;;;;;;;;;;
3001;85;140;8;Titular;90;;;;;;;;;;;;;;;;;;;
3002;86;140;8;Titular;90;;;;;;;;;;;;;;;;;;;
3003;87;140;8;Suspendido;;;;;;;;;;;;;;;;;;;;
3004;89;140;8;Titular;80;;1;;;;;;;;;;;;;;;;;
3005;90;140;8;Titular;68;;;;;;;;;;;;;;;;;;;
3006;91;140;8;Titular;60;;;;;;;;;;;;;;;;;;;
3007;92;140;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
3008;93;140;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3009;95;140;8;Titular;90;;;;;;;;;;;;;;;;;;;
3010;96;140;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
3011;97;140;8;Suplente ingresa;22;;;;;;;;;;;;;;;;;;;
3012;98;140;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3013;99;140;8;No citado;;;;;;;;;;;;;;;;;;;;
3014;100;140;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
3015;101;140;8;Titular;60;;;;;;;;;;;;;;;;;;;
3016;102;140;8;Titular;45;;;;;;;;;;;;;;;;;;;
3017;103;140;8;Titular;90;;;;;;;;;;;;;;;;;;;
3018;104;140;8;Titular;90;;;;;;;;;;;;;;;;;;;
3019;107;140;8;No citado;;;;;;;;;;;;;;;;;;;;
3020;106;140;8;Titular;90;1;;;;;;;;;;;;;;;;;;
3021;105;140;8;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
3022;290;140;8;;;;;;;;;;;;;;;;;;;;;
3023;85;141;8;Titular;90;;;;;;;;;;;;;;;;;;;
3024;86;141;8;Promovido;;;;;;;;;;;;;;;;;;;;
3025;87;141;8;Titular;65;;;;;;;;;;;;;;;;;;;
3026;89;141;8;Suspendido;;;;;;;;;;;;;;;;;;;;
3027;90;141;8;Titular;65;;;;;;;;;;;;;;;;;;;
3028;91;141;8;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
3029;92;141;8;Titular;90;;;;;;;;;;;;;;;;;;;
3030;93;141;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3031;95;141;8;Titular;90;;;;;;;;;;;;;;;;;;;
3032;96;141;8;Titular;90;;;;;;;;;;;;;;;;;;;
3033;97;141;8;Titular;90;;;;;;;;;;;;;;;;;;;
3034;98;141;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3035;99;141;8;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
3036;100;141;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
3037;101;141;8;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
3038;102;141;8;Titular;55;;;;;;;;;;;;;;;;;;;
3039;103;141;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
3040;104;141;8;Titular;65;;;;;;;;;;;;;;;;;;;
3041;107;141;8;No citado;;;;;;;;;;;;;;;;;;;;
3042;106;141;8;Titular;90;;1;;;;;;;;;;;;;;;;;
3043;105;141;8;Titular;55;;;;;;;;;;;;;;;;;;;
3044;290;141;8;;;;;;;;;;;;;;;;;;;;;
3045;85;142;8;Titular;90;;;;;;;;;;;;;;;;;;;
3046;86;142;8;Promovido;;;;;;;;;;;;;;;;;;;;
3047;87;142;8;Titular;61;;;;;;;;;;;;;;;;;;;
3048;89;142;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3049;90;142;8;Titular;90;1;;;;;;;;;;;;;;;;;;
3050;91;142;8;Titular;90;1;;;;;;;;;;;;;;;;;;
3051;92;142;8;Titular;90;;;;;;;;;;;;;;;;;;;
3052;93;142;8;No citado;;;;;;;;;;;;;;;;;;;;
3053;95;142;8;Titular;90;;;;;;;;;;;;;;;;;;;
3054;96;142;8;Suplente ingresa;29;;;;;;;;;;;;;;;;;;;
3055;97;142;8;Titular;90;;;;;;;;;;;;;;;;;;;
3056;98;142;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3057;99;142;8;No citado;;;;;;;;;;;;;;;;;;;;
3058;100;142;8;Suplente ingresa;29;;;;;;;;;;;;;;;;;;;
3059;101;142;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
3060;102;142;8;Titular;61;;;;;;;;;;;;;;;;;;;
3061;103;142;8;Titular;80;;;;;;;;;;;;;;;;;;;
3062;104;142;8;Titular;80;;;;;;;;;;;;;;;;;;;
3063;107;142;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3064;106;142;8;Titular;90;;;;;;;;;;;;;;;;;;;
3065;105;142;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
3066;290;142;8;;;;;;;;;;;;;;;;;;;;;
3067;85;143;8;Titular;90;;;;;;;;;;;;;;;;;;;
3068;86;143;8;Promovido;;;;;;;;;;;;;;;;;;;;
3069;87;143;8;Titular;74;;1;;;;;;;;;;;;;;;;;
3070;89;143;8;Titular;45;;1;;;;;;;;;;;;;;;;;
3071;90;143;8;Titular;65;;1;;;;;;;;;;;;;;;;;
3072;91;143;8;Titular;45;;;;;;;;;;;;;;;;;;;
3073;92;143;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3074;93;143;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3075;95;143;8;Titular;90;;;;;;;;;;;;;;;;;;;
3076;96;143;8;Suplente ingresa;45;;1;;;;;;;;;;;;;;;;;
3077;97;143;8;Titular;90;;;;;;;;;;;;;;;;;;;
3078;98;143;8;Suplente ingresa;14;;;;;;;;;;;;;;;;;;;
3079;99;143;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
3080;100;143;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
3081;101;143;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3082;102;143;8;Titular;45;;;;;;;;;;;;;;;;;;;
3083;103;143;8;Titular;90;1;;;;;;;;;;;;;;;;;;
3084;104;143;8;Titular;90;;;;;;;;;;;;;;;;;;;
3085;107;143;8;Promovido;;;;;;;;;;;;;;;;;;;;
3086;106;143;8;Titular;72;;;1;;;;;;;;;;;;;;;;
3087;105;143;8;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
3088;290;143;8;;;;;;;;;;;;;;;;;;;;;
3089;85;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3090;86;144;8;Titular;80;;;;;;;;;;;;;;;;;;;
3091;87;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3092;89;144;8;No citado;;;;;;;;;;;;;;;;;;;;
3093;90;144;8;Titular;55;;;;;;;;;;;;;;;;;;;
3094;91;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3095;92;144;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3096;93;144;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3097;95;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3098;96;144;8;Suplente ingresa;75;;;;;;;;;;;;;;;;;;;
3099;97;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3100;98;144;8;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
3101;99;144;8;Titular;90;;;;;;;;;;;;;;;;;;;
3102;100;144;8;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
3103;101;144;8;;;;;;;;;;;;;;;;;;;;;
3104;102;144;8;Titular;80;;;;;;;;;;;;;;;;;;;
3105;103;144;8;Titular;75;;;;;;;;;;;;;;;;;;;
3106;104;144;8;Titular;75;;;;;;;;;;;;;;;;;;;
3107;107;144;8;;;;;;;;;;;;;;;;;;;;;
3108;106;144;8;;;;;;;;;;;;;;;;;;;;;
3109;105;144;8;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
3110;290;144;8;;;;;;;;;;;;;;;;;;;;;
3111;85;145;8;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3112;86;145;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3113;87;145;8;Titular;90;1;;;;;;;;;;;;;;;;;;
3114;89;145;8;Titular;90;;;;;;;;;;;;;;;;;;;
3115;90;145;8;Suplente ingresa;13;;;;;;;;;;;;;;;;;;;
3116;91;145;8;Titular;90;;;;;;;;;;;;;;;;;;;
3117;92;145;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3118;93;145;8;Titular;90;;;;;;;;;;;;;;;;;;;
3119;95;145;8;Titular;90;;;;;;;;;;;;;;;;;;;
3120;96;145;8;Titular;77;;;;;;;;;;;;;;;;;;;
3121;97;145;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3122;98;145;8;Suplente ingresa;;;1;;;;;;;;;;;;;;;;;
3123;99;145;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3124;100;145;8;Titular;45;;;;;;;;;;;;;;;;;;;
3125;101;145;8;No citado;;;;;;;;;;;;;;;;;;;;
3126;102;145;8;Titular;77;;;;;;;;;;;;;;;;;;;
3127;103;145;8;Titular;90;;;;;;;;;;;;;;;;;;;
3128;104;145;8;Lesionado;;;;;;;;;;;;;;;;;;;;
3129;107;145;8;Promovido;;;;;;;;;;;;;;;;;;;;
3130;106;145;8;Suplente ingresa;77;;;;;;;;;;;;;;;;;;;
3131;105;145;8;Titular;45;;;;;;;;;;;;;;;;;;;
3132;290;145;8;Titular;45;;1;;;;;;;;;;;;;;;;;
3133;109;162;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3134;110;162;10;Titular;40;;;;;;;;;;;;;;;;;;;
3135;108;162;10;;;;;;;;;;;;;;;;;;;;;
3136;111;162;10;Titular;40;;;;;;;;;;;;;;;;;;;
3137;112;162;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3138;113;162;10;Titular;50;2;;;;;;;;;;;;;;;;;;
3139;114;162;10;Suplente ingresa;30;2;;;;;;;;;;;;;;;;;;
3140;115;162;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3141;116;162;10;Titular;80;;;;;;;;;;;;;;;;;;;
3142;117;162;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3143;118;162;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3144;119;162;10;Titular;50;;;;;;;;;;;;;;;;;;;
3145;120;162;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3146;122;162;10;Titular;80;3;;;;;;;;;;;;;;;;;;
3147;121;162;10;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
3148;123;162;10;Titular;60;1;;;;;;;;;;;;;;;;;;
3149;124;162;10;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
3150;125;162;10;Titular;60;1;;;;;;;;;;;;;;;;;;
3151;126;162;10;Titular;40;;;;;;;;;;;;;;;;;;;
3152;127;162;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3153;128;162;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3154;129;162;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3155;130;162;10;Suplente ingresa;20;1;;;;;;;;;;;;;;;;;;
3156;131;162;10;No citado;;;;;;;;;;;;;;;;;;;;
3157;109;163;10;Titular;70;;;;;;;;;;;;;;;;;;;
3158;110;163;10;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
3159;108;163;10;No citado;;;;;;;;;;;;;;;;;;;;
3160;111;163;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3161;112;163;10;No citado;;;;;;;;;;;;;;;;;;;;
3162;113;163;10;Titular;80;;;;;;;;;;;;;;;;;;;
3163;114;163;10;Titular;60;;;;;;;;;;;;;;;;;;;
3164;115;163;10;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
3165;116;163;10;Titular;40;;;;;;;;;;;;;;;;;;;
3166;117;163;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3167;118;163;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3168;119;163;10;Titular;40;;;;;;;;;;;;;;;;;;;
3169;120;163;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3170;122;163;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3171;121;163;10;Titular;40;;;;;;;;;;;;;;;;;;;
3172;123;163;10;Titular;40;;;;;;;;;;;;;;;;;;;
3173;124;163;10;No citado;;;;;;;;;;;;;;;;;;;;
3174;125;163;10;Suplente ingresa;40;2;1;;;;;;;;;;;;;;;;;
3175;126;163;10;Titular;60;;;;;;;;;;;;;;;;;;;
3176;127;163;10;No citado;;;;;;;;;;;;;;;;;;;;
3177;128;163;10;Titular;80;;1;;;;;;;;;;;;;;;;;
3178;129;163;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3179;130;163;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3180;131;163;10;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
3181;109;164;10;No citado;;;;;;;;;;;;;;;;;;;;
3182;110;164;10;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
3183;108;164;10;Titular;80;;;;;;;;;;;;;;;;;;;
3184;111;164;10;Titular;80;;;;;;;;;;;;;;;;;;;
3185;112;164;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3186;113;164;10;Titular;50;;;;;;;;;;;;;;;;;;;
3187;114;164;10;Suplente ingresa;30;;1;;;;;;;;;;;;;;;;;
3188;115;164;10;Titular;80;;;;;;;;;;;;;;;;;;;
3189;116;164;10;No citado;;;;;;;;;;;;;;;;;;;;
3190;117;164;10;Titular;40;;;;;;;;;;;;;;;;;;;
3191;118;164;10;Titular;40;;;;;;;;;;;;;;;;;;;
3192;119;164;10;No citado;;;;;;;;;;;;;;;;;;;;
3193;120;164;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3194;122;164;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3195;121;164;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3196;123;164;10;Suplente ingresa;20;1;;;;;;;;;;;;;;;;;;
3197;124;164;10;Suplente ingresa;40;;;;;;;;;;;;;;;;;;;
3198;125;164;10;Titular;80;1;;;;;;;;;;;;;;;;;;
3199;126;164;10;No citado;;;;;;;;;;;;;;;;;;;;
3200;127;164;10;Titular;60;;;;;;;;;;;;;;;;;;;
3201;128;164;10;Titular;40;;;;;;;;;;;;;;;;;;;
3202;129;164;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3203;130;164;10;Titular;60;;;;;;;;;;;;;;;;;;;
3204;131;164;10;Titular;30;;;;;;;;;;;;;;;;;;;
3205;109;165;10;Titular;80;;;;;;;;;;;;;;;;;;;
3206;110;165;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3207;108;165;10;Lesionado;;;;;;;;;;;;;;;;;;;;
3208;111;165;10;Titular;50;;;;;;;;;;;;;;;;;;;
